,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability,group,percentile
14960,6407c4bd4d7c3f56aba54129,145000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/ascensor/176100007/d?from=list,3,2,110,Yes,4,No,No,No,No,No,No,15101,14500.0,225.0,165.0,78.9,245.0,59.49166666666667,45000,68876.00008234095,191.32222245094707,668.8333333333334,5.016233330588636,2/3,81.47058823529412
14987,6407c4bd4d7c3f56aba54144,125000,Piso,Piso con 2 baños en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/centro/176099944/d?from=list,3,2,105,No,2,No,No,No,No,No,No,15128,12500.0,212.5,157.5,57.9,225.0,54.40833333333333,25000,38264.44449018941,106.29012358385948,656.6666666666666,5.951618516993686,2/3,13.823529411764707
14988,6407c4bd4d7c3f56aba54145,130000,Piso,Piso con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking/176099943/d?from=list,4,2,110,No,1,No,No,Yes,No,No,No,15129,13000.0,225.0,165.0,60.65,230.0,56.72083333333333,30000,45917.33338822729,127.54814830063138,659.3333333333334,5.700772220392424,2/3,53.94736842105263
15017,6407c4bd4d7c3f56aba54162,103000,Ático,Ático con aire acondicionado en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado/176099834/d?from=list,2,2,95,No,1,No,No,No,Yes,No,No,15158,10300.0,187.5,142.5,45.800000000000004,203.0,48.23333333333333,3000,4591.73333882273,12.754814830063138,578.6666666666666,6.212142222039242,3/3,84.29752066115702
15018,6407c4bd4d7c3f56aba54163,90000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero/176099354/d?from=list,2,1,60,No,2,No,Yes,No,No,No,No,15159,9000.0,100.0,90.0,38.65,190.0,34.887499999999996,0,0.0,0.0,611.3333333333334,6.987222222222222,3/3,42.561983471074385
15380,6407c4bd4d7c3f56aba542cd,85000,Piso,Piso con 1 baño en Ciudad Monumental,927 132 761,Ciudad Monumental,Cáceres Capital,95,/es/comprar/vivienda/caceres-capital/ciudad-monumental/160080778/d?from=list,3,1,70,No,2,No,No,No,No,No,No,15521,8500.0,125.0,105.0,35.9,185.0,37.574999999999996,0,0.0,0.0,550.6666666666666,6.58513368983957,3/3,20.24793388429752
15392,6407c4bd4d7c3f56aba542d9,93000,Apartamento,Apartamento con 1 baño en Centro,927 135 106,Centro,Cáceres Capital,29,/es/comprar/vivienda/caceres-capital/centro/155549712/d?from=list,1,1,58,No,0,No,No,No,No,No,No,15533,9300.0,105.0,87.0,40.300000000000004,193.0,35.44166666666667,0,0.0,0.0,516.0,5.766699999999999,1/3,2.108433734939759
15393,6407c4bd4d7c3f56aba542da,139000,Piso,Piso con balcón en Ciudad Monumental,927 135 081,Ciudad Monumental,Cáceres Capital,147,/es/comprar/vivienda/caceres-capital/aire-acondicionado/160621594/d?from=list,3,1,91,No,1,Yes,No,No,No,No,No,15534,13900.0,177.5,136.5,65.60000000000001,239.0,51.550000000000004,39000,59692.533404695496,165.81259279082082,592.6666666666666,4.503648886510149,2/3,77.19298245614034
15401,6407c4bd4d7c3f56aba542e2,120000,Piso,Piso con calefacción en Centro,927 920 179,Centro,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-zona-comunitaria-no-amueblado/163166066/d?from=list,2,2,100,No,0,No,No,Yes,Yes,No,No,15542,12000.0,200.0,150.0,55.15,220.0,52.09583333333333,20000,30611.55559215153,85.03209886708758,611.3333333333334,5.69046481359495,1/3,93.67469879518073
15411,6407c4bd4d7c3f56aba542ec,130000,Casa o chalet,Casa o chalet con calefacción en Centro,927 920 179,Centro,Cáceres Capital,141,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-amueblado/164587884/d?from=list,4,2,116,No,0,No,No,Yes,Yes,No,No,15552,13000.0,240.0,174.0,60.65,230.0,58.72083333333333,30000,45917.33338822729,127.54814830063138,704.6666666666666,6.220772220392423,2/3,35.588235294117645
15412,6407c4bd4d7c3f56aba542ed,132500,Piso,Piso con terraza en Centro,927 920 179,Centro,Cáceres Capital,141,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-amueblado/164024998/d?from=list,4,2,115,Yes,0,No,Yes,No,No,No,No,15553,13250.0,237.5,172.5,72.025,232.5,59.543749999999996,32500,49743.77783724625,138.17716065901735,722.2,6.293749072091792,2/3,47.64705882352941
15424,6407c4bd4d7c3f56aba542f9,150000,Casa o chalet,"Casa o chalet con balcón en Calle Pereros, Ciudad Monumental",927 137 029,Ciudad Monumental,Cáceres Capital,11,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero-no-amueblado/163274710/d?from=list,2,2,80,No,0,Yes,No,Yes,No,No,No,15565,15000.0,150.0,120.0,71.65,250.0,49.30416666666667,50000,76528.88898037882,212.58024716771897,548.6666666666666,3.441387033987372,2/3,94.73684210526315
15439,6407c4bd4d7c3f56aba54308,144000,Piso,Piso con ascensor en Centro,927 920 583,Centro,Cáceres Capital,232,/es/comprar/vivienda/caceres-capital/calefaccion-trastero-ascensor/164233100/d?from=list,4,2,110,Yes,0,No,No,Yes,No,No,No,15580,14400.0,225.0,165.0,78.35000000000001,244.0,59.362500000000004,44000,67345.42230273336,187.0706175075927,688.1666666666666,5.300802589908888,2/3,77.3529411764706
15458,6407c4bd4d7c3f56aba5431b,71000,Piso,"Piso en Calle Aperadores, 6, Centro",Unknown,Centro,Cáceres Capital,1195,/es/comprar/vivienda/caceres-capital/trastero-zona-comunitaria-amueblado/153668982/d?from=list,3,1,82,No,0,No,No,No,No,No,No,15599,7100.0,155.0,123.0,28.200000000000003,171.0,39.766666666666666,0,0.0,0.0,610.6666666666666,8.771830985915493,3/3,27.83505154639175
15459,6407c4bd4d7c3f56aba5431c,76000,Piso,"Piso en Avenida de la Bondad, 15, Nuevo Cáceres",Unknown,Nuevo Cáceres,Cáceres Capital,869,/es/comprar/vivienda/caceres-capital/aire-acondicionado-trastero-no-amueblado/157575375/d?from=list,3,1,70,No,0,No,No,No,Yes,No,No,15600,7600.0,125.0,105.0,30.950000000000003,176.0,36.4125,0,0.0,0.0,550.6666666666666,7.38163875598086,3/3,11.016949152542372
15480,6407c4bd4d7c3f56aba54331,83000,Apartamento,Apartamento con ascensor en Nuevo Cáceres,927 920 583,Nuevo Cáceres,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/163393632/d?from=list,2,1,75,Yes,0,No,No,No,No,No,No,15621,8300.0,137.5,112.5,44.800000000000004,183.0,39.81666666666667,0,0.0,0.0,599.8333333333334,7.360569550930997,3/3,49.152542372881356
15502,6407c4bd4d7c3f56aba54347,136000,Piso,Piso con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176100657/d?from=list,5,2,138,Yes,1,No,No,No,No,No,No,15643,13600.0,295.0,207.0,73.95000000000002,236.0,67.66250000000001,36000,55100.80006587275,153.05777796075765,744.0,6.2793566644709085,2/3,75.43859649122807
15503,6407c4bd4d7c3f56aba54348,106000,Piso,"Piso con terraza en De Los Cuatro Lugares, Mejostilla",927 920 179,Mejostilla,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor-parking-no-amueblado/176965162/d?from=list,2,1,76,Yes,0,No,No,No,No,Yes,No,15644,10600.0,140.0,114.0,57.45,206.0,43.12083333333334,6000,9183.46667764546,25.509629660126276,635.7,6.8048344440784865,1/3,46.268656716417915
15527,6407c4bd4d7c3f56aba54360,75000,Piso,"Piso con balcón en Plaza Plaza Obra Sindical del Hogar, Centro",927 135 098,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/no-amueblado/164527188/d?from=list,3,1,60,No,1,Yes,No,No,No,No,No,15668,7500.0,100.0,90.0,30.4,175.0,32.949999999999996,0,0.0,0.0,566.6666666666666,7.763151515151513,3/3,39.17525773195876
15528,6407c4bd4d7c3f56aba54361,141000,Ático,"Ático con terraza en Calle Martin Cerezo, Ciudad Monumental",927 135 098,Ciudad Monumental,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-no-amueblado/150765313/d?from=list,4,2,142,No,2,No,Yes,No,No,No,No,15669,14100.0,305.0,213.0,66.70000000000002,241.0,68.80833333333334,41000,62753.68896391064,174.31580267752955,773.6666666666666,6.366510367869645,2/3,79.82456140350877
15556,6407c4bd4d7c3f56aba5437d,105000,Piso,Piso con terraza en Mejostilla,927 920 786,Mejostilla,Cáceres Capital,11,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/176918785/d?from=list,2,1,86,Yes,1,No,No,No,No,No,No,15697,10500.0,165.0,129.0,56.9,205.0,46.324999999999996,5000,7652.888898037882,21.258024716771896,610.8333333333334,6.519003703398737,1/3,41.791044776119406
15557,6407c4bd4d7c3f56aba5437e,149000,Piso,Piso con piscina en Aguas Vivas - La Zambomba,924 150 618,Aguas Vivas - La Zambomba,Cáceres Capital,148,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-ascensor-piscina/162385616/d?from=list,2,1,70,Yes,2,No,No,No,No,No,No,15698,14900.0,125.0,105.0,81.10000000000001,249.0,46.675000000000004,49000,74998.31120077125,208.3286422243646,594.8333333333334,4.077956293307625,2/3,92.85714285714286
15586,6407c4bd4d7c3f56aba5439b,72000,Estudio,Estudio con ascensor en Centro,927 136 129,Centro,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156427549/d?from=list,1,1,45,Yes,1,No,No,No,No,No,No,15727,7200.0,137.5,67.5,38.75,172.0,34.645833333333336,0,0.0,0.0,580.5,8.270517676767676,3/3,28.865979381443296
15948,6407c4bd4d7c3f56aba54505,83000,Piso,Piso con ascensor en Nuevo Cáceres,927 920 786,Nuevo Cáceres,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/176788544/d?from=list,2,1,60,Yes,1,No,No,No,No,No,No,16089,8300.0,100.0,90.0,44.800000000000004,183.0,34.81666666666667,0,0.0,0.0,584.8333333333334,7.229134720700986,3/3,49.152542372881356
15949,6407c4bd4d7c3f56aba54506,75900,Piso,"Piso con terraza en Calle Gonzalo Mingo, Mejostilla",927 926 041,Mejostilla,Cáceres Capital,33,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero-parking-internet-no-amueblado/176659798/d?from=list,3,1,92,No,0,No,No,No,No,Yes,No,16090,7590.0,180.0,138.0,30.895000000000003,175.9,43.73291666666666,0,0.0,0.0,641.3333333333334,8.589298119535274,2/3,71.11111111111111
15950,6407c4bd4d7c3f56aba54507,34000,Casa o chalet,"Casa o chalet con 1 baño en Calle Gloria , Ciudad Monumental",927 920 486,Ciudad Monumental,Cáceres Capital,43,/es/comprar/vivienda/caceres-capital/ciudad-monumental/165228173/d?from=list,3,1,60,No,0,No,No,No,No,No,No,16091,3400.0,100.0,90.0,7.850000000000003,166.0,30.320833333333336,0,0.0,0.0,530.6666666666666,16.05387700534759,1/3,1.6304347826086956
15955,6407c4bd4d7c3f56aba5450c,45000,Piso,"Piso con aire acondicionado en Rio Tiber, La Cañada",927 920 179,La Cañada,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-amueblado-parking/176803120/d?from=list,3,1,80,No,0,No,No,No,Yes,Yes,No,16096,4500.0,150.0,120.0,13.9,155.0,36.574999999999996,0,0.0,0.0,629.3333333333334,14.36989898989899,3/3,66.07142857142857
15962,6407c4bd4d7c3f56aba54513,136000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/163034989/d?from=list,3,1,100,Yes,2,No,No,No,No,No,No,16103,13600.0,200.0,150.0,73.95000000000002,236.0,54.99583333333334,36000,55100.80006587275,153.05777796075765,658.8333333333334,5.409356664470908,2/3,62.35294117647059
15970,6407c4bd4d7c3f56aba5451b,130000,Piso,Piso con terraza en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,28,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor/161414300/d?from=list,3,2,100,Yes,2,No,No,No,No,No,No,16111,13000.0,200.0,150.0,70.65,230.0,54.22083333333333,30000,45917.33338822729,127.54814830063138,635.8333333333334,5.448772220392424,3/3,15.384615384615385
15979,6407c4bd4d7c3f56aba54524,115000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,43,/es/comprar/vivienda/caceres-capital/terraza-ascensor/165677620/d?from=list,4,2,107,Yes,4,No,No,No,No,No,No,16120,11500.0,217.5,160.5,62.400000000000006,215.0,54.61666666666667,15000,22958.666694113646,63.77407415031569,685.1666666666666,6.8013111101962105,1/3,72.59036144578315
15980,6407c4bd4d7c3f56aba54525,119000,Piso,Piso con ascensor en La Cañada,927 920 171,La Cañada,Cáceres Capital,33,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-ascensor/162961673/d?from=list,3,2,90,Yes,4,No,No,No,No,No,No,16121,11900.0,175.0,135.0,64.6,219.0,49.46666666666667,19000,29080.97781254395,80.7804939237332,625.8333333333334,5.947034072915202,2/3,86.8421052631579
16047,6407c4bd4d7c3f56aba54568,130000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor/176099612/d?from=list,4,1,95,Yes,4,No,No,No,No,No,No,16188,13000.0,187.5,142.5,70.65,230.0,52.55416666666667,30000,45917.33338822729,127.54814830063138,673.1666666666666,5.9167722203924225,2/3,35.588235294117645
16048,6407c4bd4d7c3f56aba54569,85000,Piso,"Piso con aire acondicionado en Avenida de San Blas, Ciudad Monumental",927 920 486,Ciudad Monumental,Cáceres Capital,44,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking/162760298/d?from=list,3,1,56,No,0,No,No,No,Yes,No,No,16189,8500.0,110.0,84.0,35.9,185.0,34.574999999999996,0,0.0,0.0,522.6666666666666,6.26427807486631,3/3,20.24793388429752
16049,6407c4bd4d7c3f56aba5456a,109000,Piso,Piso con ascensor en La Cañada,927 920 171,La Cañada,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor/161414274/d?from=list,3,2,122,Yes,1,No,No,No,No,No,No,16190,10900.0,255.0,183.0,59.1,209.0,58.84166666666667,9000,13775.200016468187,38.26444449018941,689.0,7.102726666117727,2/3,60.526315789473685
16071,6407c4bd4d7c3f56aba54580,55000,Casa o chalet,"Casa o chalet con 1 baño en Calle Busquet, Ciudad Monumental",927 920 486,Ciudad Monumental,Cáceres Capital,50,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176428829/d?from=list,3,1,80,No,0,No,No,No,No,No,No,16212,5500.0,150.0,120.0,19.400000000000006,155.0,37.03333333333333,0,0.0,0.0,570.6666666666666,10.584462809917355,1/3,22.282608695652172
16072,6407c4bd4d7c3f56aba54581,56000,Casa o chalet,"Casa o chalet con 2 baños en Guatemala, Nuevo Cáceres",927 920 852,Nuevo Cáceres,Cáceres Capital,61,/es/comprar/vivienda/caceres-capital/trastero/165194532/d?from=list,3,2,104,No,0,No,No,No,No,No,No,16213,5600.0,210.0,156.0,19.950000000000003,156.0,45.1625,0,0.0,0.0,621.3333333333334,11.224107142857143,1/3,33.65384615384615
16096,6407c4bd4d7c3f56aba54599,125000,Piso,Piso con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,24,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176099031/d?from=list,4,1,80,Yes,4,No,No,No,No,No,No,16237,12500.0,150.0,120.0,67.9,225.0,46.90833333333333,25000,38264.44449018941,106.29012358385948,629.8333333333334,5.7196185169936875,2/3,30.26315789473684
16125,6407c4bd4d7c3f56aba545b6,150000,Piso,Piso con terraza en Mejostilla,927 135 081,Mejostilla,Cáceres Capital,203,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-parking/155257052/d?from=list,3,2,89,Yes,3,No,No,No,No,No,No,16266,15000.0,172.5,133.5,81.65,250.0,53.137499999999996,50000,76528.88898037882,212.58024716771897,624.8333333333334,4.309387033987373,3/3,96.15384615384616
16126,6407c4bd4d7c3f56aba545b7,48000,Piso,Piso con terraza en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/terraza/165357918/d?from=list,3,1,55,No,4,No,Yes,No,No,No,No,16267,4800.0,112.5,82.5,15.550000000000002,152.0,30.212500000000002,0,0.0,0.0,617.3333333333334,13.343655303030305,2/3,16.666666666666668
16155,6407c4bd4d7c3f56aba545d4,115000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,74,/es/comprar/vivienda/caceres-capital/terraza-trastero/164342732/d?from=list,3,1,112,No,2,No,Yes,No,No,No,No,16296,11500.0,230.0,168.0,52.400000000000006,215.0,55.449999999999996,15000,22958.666694113646,63.77407415031569,716.1666666666666,7.1633111101962115,1/3,72.59036144578315
16156,6407c4bd4d7c3f56aba545d5,135000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking-terraza-trastero-ascensor-patio/165357948/d?from=list,3,2,100,Yes,1,No,No,No,No,No,No,16297,13500.0,200.0,150.0,73.4,235.0,54.86666666666667,35000,53570.22228626518,148.8061730174033,658.8333333333334,5.461925923791161,2/3,55.294117647058826
16517,6407c4bd4d7c3f56aba5473e,115000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/terraza-ascensor/165357938/d?from=list,3,1,88,Yes,2,No,No,No,No,No,No,16658,11500.0,170.0,132.0,62.400000000000006,215.0,48.28333333333333,15000,22958.666694113646,63.77407415031569,646.8333333333334,6.417311110196211,1/3,72.59036144578315
16523,6407c4bd4d7c3f56aba54744,150000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/ascensor/165358043/d?from=list,3,2,98,Yes,4,No,No,No,No,No,No,16664,15000.0,195.0,147.0,81.65,250.0,56.137499999999996,50000,76528.88898037882,212.58024716771897,656.8333333333334,4.657387033987373,2/3,93.23529411764706
16524,6407c4bd4d7c3f56aba54745,115000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/terraza-ascensor-amueblado/165358067/d?from=list,3,1,64,Yes,4,No,No,No,No,No,No,16665,11500.0,110.0,96.0,62.400000000000006,215.0,40.28333333333333,15000,22958.666694113646,63.77407415031569,622.8333333333334,6.225311110196211,1/3,72.59036144578315
16531,6407c4bd4d7c3f56aba5474c,94000,Piso,Piso con ascensor en Centro,927 920 171,Centro,Cáceres Capital,36,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor-patio/176211579/d?from=list,3,1,85,Yes,3,No,No,No,No,No,No,16672,9400.0,162.5,127.5,50.85,194.0,44.57083333333333,0,0.0,0.0,643.8333333333334,7.19115,1/3,6.024096385542169
16548,6407c4bd4d7c3f56aba5475d,69900,Casa o chalet,"Casa o chalet con 1 baño en Calle Buscarruidos, Ciudad Monumental",927 920 487,Ciudad Monumental,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/trastero/163993169/d?from=list,4,1,130,No,0,No,No,No,No,No,No,16689,6990.0,275.0,195.0,27.595,169.9,55.624583333333334,0,0.0,0.0,739.3333333333334,10.670444791260243,1/3,57.60869565217391
16549,6407c4bd4d7c3f56aba5475e,59000,Piso,Piso con 1 baño en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/mejostilla/176099800/d?from=list,3,1,60,No,2,No,No,No,No,No,No,16690,5900.0,100.0,90.0,21.6,159.0,30.883333333333336,0,0.0,0.0,530.6666666666666,9.240986132511555,2/3,44.44444444444444
16550,6407c4bd4d7c3f56aba5475f,98000,Piso,Piso con aire acondicionado en Aguas Vivas - La Zambomba,927 920 179,Aguas Vivas - La Zambomba,Cáceres Capital,105,/es/comprar/vivienda/caceres-capital/aire-acondicionado-amueblado/160358601/d?from=list,3,1,100,No,0,No,No,No,Yes,No,No,16691,9800.0,200.0,150.0,43.050000000000004,198.0,49.25416666666666,0,0.0,0.0,610.6666666666666,6.736949999999998,1/3,58.333333333333336
16562,6407c4bd4d7c3f56aba5476b,127000,Apartamento,Apartamento con ascensor en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/176100202/d?from=list,2,2,85,Yes,4,No,No,No,No,No,No,16703,12700.0,162.5,127.5,69.0,227.0,48.833333333333336,27000,41325.600049404566,114.79333347056824,609.8333333333334,5.354479998353181,2/3,48.484848484848484
16578,6407c4bd4d7c3f56aba5477b,50000,Piso,Piso con calefacción en La Cañada,927 920 847,La Cañada,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion/176100387/d?from=list,5,2,105,No,1,No,No,Yes,No,No,No,16719,5000.0,212.5,157.5,16.65,150.0,44.72083333333333,0,0.0,0.0,648.6666666666666,13.177,3/3,80.35714285714286
16579,6407c4bd4d7c3f56aba5477c,75000,Piso,Piso con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/terraza/176100383/d?from=list,3,2,100,No,4,No,Yes,No,No,No,No,16720,7500.0,200.0,150.0,30.4,175.0,46.28333333333333,0,0.0,0.0,662.3333333333334,8.960727272727272,1/3,84.78260869565217
